"","nbsp.w","FRic.w","FEve.w","FDiv.w"
"19_BSRF_l",5,3.2343085196631,0.211878566085327,0.979578840312844
"19_BSUA_l",4,0.730954341900621,0.322363460869153,0.983142321106203
"19_BSUB_l",3,0.182510723296619,0.165879959094458,0.960454181765471
"19_BSUC_l",6,1.88564346433367,0.696288150250337,0.938931408401519
"19_ZHRD_l",3,0.00368403715927503,0.665638724295959,0.191354166933714
"19_ZHRE_l",5,1.0709848895817,0.35842936090208,0.683091441005846
"19_ZHRF_l",6,5.64663352445759,0.320367431501999,0.978786729204338
"19_ZHUA_l",10,4.03003770373852,0.485111781049376,0.738343107986667
"19_ZHUB_l",3,0.423855464810013,0.0175496340292407,0.98849297685522
"19_ZHUC_l",6,0.712502035571377,0.291014951856627,0.492527584369694
"20_BEUB_l",5,0.553902292096979,0.794527546534364,0.803947387901986
"20_BSRD_l",3,1.10687224559963,0.0796095605185856,0.992949306663151
"20_BSRE_l",2,NA,NA,NA
"20_BSRF_l",3,1.06591218157972,0.0937467690617484,0.97808820818916
"20_BSUA_l",8,4.36024184122247,0.289955248379441,0.819430169906796
"20_BSUB_l",7,1.24377684901003,0.686156211429008,0.571491835712624
"20_BSUC_l",7,2.37196780416132,0.622331689169436,0.755181030793995
"20_ZHRD_l",9,6.53149503925586,0.403578214803314,0.863734340062446
"20_ZHRE_l",5,2.53818525680651,0.428735438112861,0.639735142513989
"20_ZHRF_l",4,1.10687224559963,0.546521237055479,0.933171030687786
"20_ZHUA_l",7,5.0167404679457,0.421806423767579,0.862847350630312
"20_ZHUB_l",4,0.553902292096979,0.568395155184642,0.893057298857799
"20_ZHUC_l",9,7.60291156990374,0.394722039867653,0.376655480009411
"21_BEUB_l",7,1.1604955731439,0.556992243590741,0.777721582970973
"21_BSRD_l",3,0.728446150630308,0.335896329132397,0.994863994347144
"21_BSRE_l",2,NA,NA,NA
"21_BSRF_l",2,NA,NA,NA
"21_BSUA_l",5,1.47339035709987,0.294349929483397,0.81356631095506
"21_BSUB_l",3,0.38478167931794,0.594470480601618,0.3917695246408
"21_BSUC_l",12,4.91233859652138,0.428055883543859,0.910554109179663
"21_ZHRD_l",6,1.60225416348812,0.587373189780553,0.941539207029513
"21_ZHRE_l",8,1.99154368089156,0.413604812290099,0.919992217854962
"21_ZHRF_l",4,2.16444106810221,0.470147501008472,0.957305301077897
"21_ZHUA_l",7,4.38664646085838,0.673887612942589,0.96671701445177
"21_ZHUB_l",8,1.49492296713326,0.3351899037919,0.845780541678984
"21_ZHUC_l",2,NA,NA,NA
"22_BEUB_l",8,2.20694505228408,0.722155810268647,0.716781331063042
"22_BSRD_l",1,NA,NA,NA
"22_BSRE_l",3,0.553902292096979,0.0347297061677838,0.990303406991404
"22_BSRF_l",2,NA,NA,NA
"22_BSUA_l",5,0.732170838430021,0.473273658733117,0.962267574840191
"22_BSUB_l",7,3.29131466644633,0.817148862608571,0.529539932072529
"22_BSUC_l",5,1.1109084444901,0.298008256334263,0.56635110723219
"22_ZHRD_l",10,2.47975909228299,0.486370145644076,0.865484867144921
"22_ZHRE_l",6,2.89994703134789,0.224789936251708,0.891083205343958
"22_ZHRF_l",3,1.10687224559963,0.853376981661747,0.405519577798721
