"Achillea filipendulina","Achillea millefolium","Agastache pallida","Agastache rugosa","Ailanthus altissima","Allium ampeloprasum","Allium carinatum","Allium cepa","Allium cernuum","Allium flavum","Allium garganicum","Allium schoenoprasum","Allium sp.","Allium sphaerocephalon","Asparagus officinalis","Asteraceae sp.","Bellis perennis","Borago officinalis","Calystegia sepium","Campanula glomerata","Campanula medium","Campanula portenschlagiana","Campanula rapunculoides","Campanula rotundifolia","Carduus acanthoides","Catalpa bignonioides","Centaurea cyanus","Centaurea jacea","Centaurea scabiosa","Centaurea stoebe","Chelidonium majus","Cichorium intybus","Cirsium vulgare","Clematis sp.","Clinopodium vulgare","Crepis capillaris","Crepis sp.","Daboecia cantabrica","Daucus carota","Delosperma cooperi","Digitalis grandiflora","Diplotaxis tenuifolia","Echinacea purpurea","Echium vulgare","Filipendula ulmaria","Foeniculum vulgare","Galega officinalis","Galium mollugo","Genista tinctoria","Geum urbanum","Helianthus pauciflorus","Heracleum sphondylium","Hydrangea longipes","Hydrangea macrophylla","Hypericum androsaemum","Hypericum calycinum","Hypericum perforatum","Hypericum scabrum","Hypochaeris radicata","Hypochaeris sp.","Hyssopus officinalis","Impatiens glandulifera","Jacobaea vulgaris","Koelreuteria paniculata","Lamiaceae sp.","Lathyrus pratensis","Lathyrus sativus","Lavandula angustifolia","Leontodon hispidus","Ligustrum ovalifolium","Linaria vulgaris","Lolium multiflorum","Lolium temulentum","Lotus corniculatus","Lotus pedunculatus","Lotus sp.","Lupinus breweri","Lysimachia clethroides","Lysimachia thyrsiflora","Lysimachia vulgaris","Lythrum salicaria","Mauranthemum decipiens","Medicago lupulina","Medicago sativa","Melilotus albus","Melissa officinalis","Onobrychis viciifolia","Ononis spinosa","Onopordum acanthium","Onopordum tauricum","Origanum vulgare","Oxalis corniculata","Papaver rhoeas","Parietaria judaica","Petrorhagia saxifraga","Phacelia tanacetifolia","Philadelphus coronarius","Picris hieracioides","Plantago lanceolata","Plantago major","Plantago media","Potentilla recta","Prunella vulgaris","Raphanus sativus","Reseda lutea","Rhinanthus alectorolophus","Robinia pseudoacacia","Rubus plicatus","Rudbeckia fulgida","Salvia farinacea","Salvia nemorosa","Sambucus ebulus","Scorzoneroides autumnalis","Securigera varia","Sedum acre","Sedum aizoon","Sedum album","Sedum pallidum","Sedum rupestre","Sedum spurium","Silene vulgaris","Sinapis arvensis","Solanum dulcamara","Solanum lycopersicum","Spiraea japonica","Stachys spinosa","Symphytum officinale","Tagetes erecta","Tagetes tenuifolia","Taraxacum officinale","Tetradium glabrifolium","Teucrium chamaedrys","Teucrium scorodonia","Tilia americana","Tilia dasystyla","Tilia hyrcana","Tilia oliveri","Tilia platyphyllos","Tilia tomentosa","Tilia x euchlora","Trifolium alpestre","Trifolium cernuum","Trifolium hybridum","Trifolium pratense","Trifolium repens","Trifolium rubens","Trifolium sp.","Urtica dioica","Verbascum nigrum","Vicia cracca","Vicia sativa","Vicia sepium","xChitalpa tashkentensis","Zinnia elegans"
"19_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105736109031002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012790175228396,0.976636213868504,0,0,0,0,0,0,0,0,0
"19_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806460066160713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207931194294119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774769900959273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553485126707861,0.770721654767602,0,0,0,0,0,0,0,0,0
"19_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047876049284273,0.0179910301770396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889929793414968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595729476060913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032859183732202,0.0053866486309087,0,0,0,0,0,0,0,0,0
"19_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155099099099099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135163963963964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400735135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128576576576576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117621621621622,0,0,0,0,0,0,0.218248648648648,0.160144144144144,0,0,0,0,0,0,0.0165621621621621,0,0
"19_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011209688686685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894864352545028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979841667787865,0,0,0,0,0,0,0,0,0
"19_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277974999462123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933109576367822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116181501323179,0.012349663288797,0.0144366272940467,0.840487101701844,0,0,0,0,0,0,0,0,0
"20_BEUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488768310524269,0,0,0,0,0,0,0,0,0,0,0,0,0.0290375747699031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165188244226745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110094631382062,0.206911239097021,0,0,0,0,0,0,0,0,0
"20_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020659287631571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106915583436378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968649154024791,0,0,0,0,0,0,0,0,0,0
"20_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715913354937745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284086645062255,0,0,0,0,0,0,0,0,0,0
"20_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421416909702357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939703891827024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181544172027407,0,0,0,0,0,0,0,0,0,0
"20_BSUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235095653422347,0.662467248124618,0,0,0,0,0,0,0.0105164925882058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114012418793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228096622518933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071964394673558,0.0640321596496896,0,0,0.0306880585765048,0,0,0,0,0,0
"20_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104642236046613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224202806079244,0.00608557684810089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120312660391704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287817643877409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372676268060562,0.422130856745358,0,0,0,0,0,0,0,0,0
"20_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596177530447475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148018063221275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198467363043379,0,0,0,0,0,0,0,0,0,0,0,0,0.557656342653833,0,0,0.0112438991014004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153719837613465,0.142840852073166,0,0,0,0,0,0,0,0,0
"20_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206703910614525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271827613727055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185315243415802,0,0,0.431045490822027,0,0,0,0,0,0,0,0,0,0,0,0,0.0574301675977654,0,0,0,0,0,0,0,0,0,0,0,0.0176695929768555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034046288906624,0,0,0.0525937749401437,0.340830007980846,0,0,0,0,0,0,0,0,0
"20_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083662669207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782618170456658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568435721046686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116204883251563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118299198741157,0,0,0,0,0,0,0,0,0
"20_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125886193583194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105859376812834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861475293491602,0.0200767103372448,0,0,0,0,0,0,0,0,0
"20_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450135381104601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203388602631555,0,0,0.176593105072037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350179753506778,0,0,0,0,0,0.0543969428320459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650644305390793,0.198453304838403,0,0,0,0,0,0,0,0,0
"20_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448518547938677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753038366828183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369973786639129,0.106203828739376,0,0,0,0,0,0,0,0,0
"20_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613026577122792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396594343382876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650697861849024,0,0,0,0,0,0,0,0,0,0,0,0.0312686153368837,0,0,0,0,0,0,0,0.00774581083964525,0,0,0,0,0,0,0,0,0,0,0,0,0.0062781835226598,0.0160725574922638,0,0,0,0,0,0,0.016704452587077,0.225442818262931,0,0,0,0,0,0,0,0,0
"21_BEUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963667667868948,0,0,0,0,0,0,0,0,0,0.011675107765392,0,0,0,0,0,0,0,0,0,0,0,0,0.0486986464918123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255407120684671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149225220243556,0.427542697716505,0,0.0110844403111686,0,0,0,0,0,0,0
"21_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664776340339612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162431762973816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830920473622787,0,0,0,0,0,0,0,0,0,0
"21_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989611249487657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103887505123435,0,0,0,0,0,0,0,0,0,0
"21_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98188608359237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181139164076302,0,0,0,0,0,0,0,0,0,0
"21_BSUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411914201484192,0.827569380908814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203517332520077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863881264613195,0.0244993392294398,0,0,0,0,0,0,0,0,0
"21_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00620437998715069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250055221304856,0.968790097882364,0,0,0,0,0,0,0,0,0
"21_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253647404026408,0,0,0,0,0.0360665090879452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207433368652702,0,0,0,0,0,0,0,0,0,0,0,0,0.0157714565164235,0.0131021273127394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032194962914663,0,0,0.0597848235390008,0,0,0,0.0125315836661504,0,0,0,0,0,0,0,0,0,0,0.228889885076208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169329203684082,0,0,0,0,0,0,0,0.118815714402152,0.191519276224631,0,0,0,0,0,0,0,0,0
"21_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127085077971166,0,0,0,0,0,0,0.0325125048095421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769470158205645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187628725980581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370957155467035,0.129450241042935,0,0,0,0,0,0,0,0,0
"21_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397811112276653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018905089921559,0,0,0,0,0.161252724454235,0,0,0,0,0,0,0,0,0,0,0,0.0905276408266022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269380048253435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014580929403126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140680909588913,0.0334743639054978,0,0,0,0,0,0,0,0,0
"21_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269370985475377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996904114345236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330276025692957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597911000520803,0,0,0,0,0,0,0,0,0,0
"21_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223337330892718,0.0478760335794988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486481937343517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330945317595573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285404700288245,0,0,0,0,0,0,0,0,0.0644133055608155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194092028024995,0,0,0,0,0,0,0,0,0
"21_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109114419861763,0.0835711507245944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544211570382859,0.00728699292742649,0.0102529459860131,0,0,0.00577952687746597,0,0,0,0,0.837512729454187,0.039243096340308,0,0,0,0,0,0,0,0,0
"21_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108451349366967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891548650633033,0,0,0,0,0,0,0,0,0
"22_BEUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138833294710009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844376092864517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420713337687235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112709882655318,0,0,0,0,0,0,0,0,0,0.172793730381107,0,0,0,0,0,0,0,0,0,0,0.040238481471338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149704004887606,0.106958518549729,0,0,0,0,0,0,0,0,0
"22_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972886157270405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010673546298404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016440296431191,0,0,0,0,0,0,0,0,0,0
